turn,student_msg,tutor_msg,student_id,course,predicted_labels_student_msg,predicted_confidence_student_msg,predicted_labels_tutor_msg,predicted_confidence_tutor_msg
6,Got it. One last question: What about the continuous passive? How do I form it in the past?,"Got it! For the continuous passive in the past: 

""had been + past participle""

Example: ""The cake had been eaten by the time we arrived.""

Let me know if you need more!",english_course_student_27,english_course,Question,0.9725874,Small Talk,0.9944258
7,Perfect! Thank you for all your help. This really clarifies things for me.,You're welcome! I'm glad it helped. 😊 Let me know if you have more questions!,english_course_student_27,english_course,Clarification,0.9765485,Small Talk,0.998841
8,I think I understand now. Thanks again for your help!,"You're very welcome! 😊 Glad to help. If you have more, feel free to ask!",english_course_student_27,english_course,Clarification,0.99932754,Small Talk,0.5050826
1,"Hi, I'm preparing for an English exam—what are common grammar mistakes to watch out for?","Common mistakes include:

1. Subject-verb agreement
2. Punctuation errors
3. Misusing homophones
4. Improper use of tenses

Watch these closely!",english_course_student_28,english_course,Small Talk,0.9988682,Statement,0.8033046
2,Got it. Could you give me an example of a subject-verb agreement mistake?,"Sure! ""The group of friends was going to the park."" Here, ""group"" is singular, so use ""was"" not ""were.""",english_course_student_28,english_course,Clarification,0.99983644,Small Talk,0.99034345
3,Thank you! That clears it up. What about punctuation errors?,"No problem! For punctuation, watch out like this: ""Let's go to the park."" vs. ""Let's go, to the park."" The comma after ""go"" separates it from the second clause.",english_course_student_28,english_course,Clarification,0.9729388,Small Talk,0.8998089
4,Got it. Could you give another example of misusing homophones?,"Of course! ""I heard they're their book."" Here, ""their"" (possessive) is wrong; use ""there"" instead.",english_course_student_28,english_course,Clarification,0.99981993,Statement,0.9974988
5,"Thanks! And for improper tense use, could you provide an example?","Sure! ""She always goed to the store."" Use ""go"" instead of ""goed,"" which is not a word.",english_course_student_28,english_course,Clarification,0.999793,Small Talk,0.6401828
6,Got it. Thanks for the examples! Is there anything else I should be watching out for?,"You're welcome! Also watch for:

- Modal verb misuse
- Preposition mistakes
- Capitalization errors

Good luck with your exam!",english_course_student_28,english_course,Small Talk,0.918145,Small Talk,0.99927944
7,Thanks! Can you give me an example of modal verb misuse?,"Sure! ""She can go to the party."" Use ""can"" correctly here. ""Can"" for ability, ""could"" for past ability, ""may"" for permission, etc.",english_course_student_28,english_course,Clarification,0.99978024,Statement,0.9372493
8,"Great, thanks! What about preposition mistakes?","No problem! Example: ""She looks in her bag."" Should be ""She looks into her bag."" ""Into"" shows movement towards something.",english_course_student_28,english_course,Small Talk,0.9874162,Statement,0.43966815
1,"Hi, How can I expand my vocabulary effectively?","Read widely, use new words in sentences, and carry a dictionary.",english_course_student_29,english_course,Clarification,0.9997719,Statement,0.99962234
2,"Sure, could you give me an example of how to use a new word in a sentence?","Sure! If you learn ""lugubrious"" (sad and dismal), use it: ""The lugubrious expression on his face told me he was unhappy.""",english_course_student_29,english_course,Clarification,0.9998167,Statement,0.638675
3,Thank you. Can you suggest a specific book or article for expanding vocabulary?,"Sure! Try ""Wordly Wise"" or the ""Vocabulary Acquisition Through Stories"" series. For adults, ""Dictionary of Synonyms in English"" by Charles Carrel is great.",english_course_student_29,english_course,Clarification,0.9998,Small Talk,0.98704755
4,Are there any apps or online resources you recommend for vocabulary expansion?,"Yes! Try ""Wordscapes,"" ""WordSet,"" or ""Vocabulary.com."" Online, BBC Learning English is very helpful.",english_course_student_29,english_course,Small Talk,0.9991942,Small Talk,0.7844468
5,Great! Is there a particular method you prefer for memorizing new words?,Use flashcards or spaced repetition apps like Anki. Write sentences with new words daily for best retention.,english_course_student_29,english_course,Small Talk,0.99849665,Statement,0.99357384
6,Thank you! Could you explain why using sentences helps with retention?,"Using sentences helps because it shows context, making the word meaning stick better. Context strengthens memory.",english_course_student_29,english_course,Clarification,0.9997948,Statement,0.99955314
7,Got it. Thanks for the explanation!,You're welcome! Happy learning!,english_course_student_29,english_course,Clarification,0.99513185,Small Talk,0.9996001
8,Do you have any tips for staying motivated while expanding vocabulary?,"Set small, achievable goals. Track your progress. Reward yourself. Keep it fun by finding words related to interests.",english_course_student_29,english_course,Small Talk,0.99906355,Small Talk,0.8748774
1,"Hi, Can you help me analyze this short story for class?",Sure! What's the title of the story and any specific aspects you need help analyzing?,english_course_student_30,english_course,Clarification,0.99980396,Clarification,0.9995432
2,Could you please provide the title of the short story and a brief overview of its main events? This will help me understand what you're focusing on for analysis.,"Got it. Please provide the title and a brief summary of the main events. Once I have that, I can help you analyze key themes, characters, and plot developments.",english_course_student_30,english_course,Clarification,0.9998385,Clarification,0.99981576
3,"Sure, the story is titled ""The Lottery"" by Shirley Jackson. Could you remind me of the main events or any particular elements I should focus on for analysis?","Got it. ""The Lottery"" centers around a yearly village tradition where townspeople gather to conduct a lottery. A lottery slips into a shocking and cruel act of violence. Focus on themes of conformity, mob mentality, and the danger of blindly following tradition. Let me know if you need more details!",english_course_student_30,english_course,Clarification,0.99981457,Clarification,0.9840894
4,"Thank you. Could you clarify the theme of ""conformity"" in ""The Lottery"" and how it relates to the villagers' behavior?","Sure! In ""The Lottery,"" conformity is key. The villagers blindly follow the tradition without questioning it, showing how conformity can lead to harmful practices. Even when things seem wrong, most stick to the norm, as seen when Mrs. Delacroix protests but still participates. This highlights how social pressure and conformity can override individual judgment.",english_course_student_30,english_course,Clarification,0.9997869,Statement,0.9994949
5,That's helpful. Could you give me an example from the story that shows how the villagers blindly follow the tradition?,"Absolutely! Early in the story, Mrs. Dunwich mentions her daughter's absence from the lottery because of a headache. This shows how some villagers are still preparing for the event, even when some are excusing themselves. The townspeople continue with the lottery without questioning or challenging the tradition, demonstrating blind conformity.",english_course_student_30,english_course,Clarification,0.9998029,Statement,0.9829646
6,Got it. And how about the role of the lottery itself? What does it symbolize in the story?,"The lottery symbolizes random violence and the dark side of seemingly harmless traditions. Each numbered paper looks innocent, but it leads to the selection of someone to be stoned. It shows how everyday rituals can hide dangerous practices.",english_course_student_30,english_course,Question,0.99952245,Statement,0.9997825
7,That makes sense. Thank you! One last question: How does the story explore the theme of mob mentality through the villagers' actions?,"Great question! The story explores mob mentality when the villagers turn against Tessie Hutchinson, stoning her without hesitation. Initially gathered for a seemingly neutral tradition, they collectively act with extreme cruelty, showing how individuals can lose their critical thinking in a mob.",english_course_student_30,english_course,Clarification,0.6471749,Statement,0.7986375
8,Thank you! That really helps me understand the story better. Could you suggest a way to write an essay about this theme?,"Sure! Start with the definition of mob mentality, then show how the villagers act as a mob by following the lottery blindy. Use specific examples like the villagers' quick shift from surprise to acceptance of Tessie's fate. Conclude by reflecting on how the story warns about the dangers of groupthink.",english_course_student_30,english_course,Clarification,0.99980074,Clarification,0.99792504
